identifier,prdkindid,sensor,beginPosition,endPosition,pysical,totalQualityCode,size,processingLevel,version
LAADS:5272633493,29002002,TERRA/MODIS,2020-03-27 03:20:00.000000,2020-03-27 03:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.03366374969482,,
LANCEMODIS:979478547,29002002,TERRA/MODIS,2020-03-28 02:25:00.000000,2020-03-28 02:30:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.8475389480591,,
LAADS:5275244278,29002002,TERRA/MODIS,2020-03-28 02:25:00.000000,2020-03-28 02:30:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.883412361145,,
LANCEMODIS:979558152,28002002,AQUA(CMR)/MODIS,2020-03-28 05:30:00.000000,2020-03-28 05:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.9132747650146,,
LANCEMODIS:980201318,28002002,AQUA(CMR)/MODIS,2020-03-29 04:35:00.000000,2020-03-29 04:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.3077936172485,,
LANCEMODIS:980795758,29002002,TERRA/MODIS,2020-03-30 02:15:00.000000,2020-03-30 02:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,15.9128932952881,,
LANCEMODIS:981475737,29002002,TERRA/MODIS,2020-03-31 02:55:00.000000,2020-03-31 03:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.00060939788818,,
LANCEMODIS:981474724,29002002,TERRA/MODIS,2020-03-31 03:00:00.000000,2020-03-31 03:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.6053428649902,,
LAADS:5281206469,28002002,AQUA(CMR)/MODIS,2020-03-30 05:20:00.000000,2020-03-30 05:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.2652454376221,,
LANCEMODIS:980867676,28002002,AQUA(CMR)/MODIS,2020-03-30 05:20:00.000000,2020-03-30 05:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.27210521698,,
LAADS:5282660783,29002002,TERRA/MODIS,2020-03-31 02:55:00.000000,2020-03-31 03:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.01726341247559,,
LAADS:5282661519,29002002,TERRA/MODIS,2020-03-31 03:00:00.000000,2020-03-31 03:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.6374168395996,,
LANCEMODIS:982182442,29002002,TERRA/MODIS,2020-04-01 02:00:00.000000,2020-04-01 02:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.5433683395386,,
LANCEMODIS:981565214,28002002,AQUA(CMR)/MODIS,2020-03-31 06:00:00.000000,2020-03-31 06:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.7958564758301,,
LANCEMODIS:982261943,28002002,AQUA(CMR)/MODIS,2020-04-01 05:05:00.000000,2020-04-01 05:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,15.506872177124,,
LAADS:5283460971,29002002,TERRA/MODIS,2020-04-01 02:00:00.000000,2020-04-01 02:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.5443410873413,,
LANCEMODIS:982895487,29002002,TERRA/MODIS,2020-04-02 02:45:00.000000,2020-04-02 02:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.9677352905273,,
LANCEMODIS:982963872,28002002,AQUA(CMR)/MODIS,2020-04-02 05:50:00.000000,2020-04-02 05:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.2178401947021,,
LAADS:5285578495,29002002,TERRA/MODIS,2020-04-02 02:45:00.000000,2020-04-02 02:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.9743070602417,,
LANCEMODIS:983539231,29002002,TERRA/MODIS,2020-04-03 01:50:00.000000,2020-04-03 01:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,15.3097553253174,,
LANCEMODIS:983620656,28002002,AQUA(CMR)/MODIS,2020-04-03 04:55:00.000000,2020-04-03 05:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.706615447998,,
LAADS:5287773614,29002002,TERRA/MODIS,2020-04-03 01:50:00.000000,2020-04-03 01:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,15.3216114044189,,
LAADS:5290250614,29002002,TERRA/MODIS,2020-04-04 02:30:00.000000,2020-04-04 02:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.70803451538086,,
LAADS:5290257486,29002002,TERRA/MODIS,2020-04-04 02:35:00.000000,2020-04-04 02:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.2632904052734,,
LANCEMODIS:984257173,29002002,TERRA/MODIS,2020-04-04 02:30:00.000000,2020-04-04 02:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.70193767547607,,
LANCEMODIS:984257824,29002002,TERRA/MODIS,2020-04-04 02:35:00.000000,2020-04-04 02:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.2777433395386,,
LANCEMODIS:984323202,28002002,AQUA(CMR)/MODIS,2020-04-04 05:35:00.000000,2020-04-04 05:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,14.2807331085205,,
LANCEMODIS:984322953,28002002,AQUA(CMR)/MODIS,2020-04-04 05:40:00.000000,2020-04-04 05:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.89834308624268,,
LANCEMODIS:985051668,28002002,AQUA(CMR)/MODIS,2020-04-05 04:40:00.000000,2020-04-05 04:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,16.5584812164307,,
LANCEMODIS:985051004,28002002,AQUA(CMR)/MODIS,2020-04-05 04:45:00.000000,2020-04-05 04:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.0588998794556,,
LAADS:5292094435,29002002,TERRA/MODIS,2020-04-05 03:15:00.000000,2020-04-05 03:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.94683456420898,,
LANCEMODIS:984997085,29002002,TERRA/MODIS,2020-04-05 03:15:00.000000,2020-04-05 03:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.93999290466309,,
LANCEMODIS:985684945,29002002,TERRA/MODIS,2020-04-06 02:20:00.000000,2020-04-06 02:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.1164283752441,,
LANCEMODIS:985750691,28002002,AQUA(CMR)/MODIS,2020-04-06 05:25:00.000000,2020-04-06 05:30:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.7982835769653,,
LAADS:5294352911,29002002,TERRA/MODIS,2020-04-06 02:20:00.000000,2020-04-06 02:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.1151561737061,,
LANCEMODIS:986367958,29002002,TERRA/MODIS,2020-04-07 03:05:00.000000,2020-04-07 03:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.9450759887695,,
LAADS:5297180898,28002002,AQUA(CMR)/MODIS,2020-04-07 04:30:00.000000,2020-04-07 04:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.0184679031372,,
LAADS:5297473231,28002002,AQUA(CMR)/MODIS,2020-04-07 06:05:00.000000,2020-04-07 06:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.60449600219727,,
LAADS:5297474433,28002002,AQUA(CMR)/MODIS,2020-04-07 06:10:00.000000,2020-04-07 06:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,6.80638027191162,,
LANCEMODIS:986404736,28002002,AQUA(CMR)/MODIS,2020-04-07 04:30:00.000000,2020-04-07 04:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.9873762130737,,
LANCEMODIS:986456326,28002002,AQUA(CMR)/MODIS,2020-04-07 06:05:00.000000,2020-04-07 06:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.60402202606201,,
LANCEMODIS:986456695,28002002,AQUA(CMR)/MODIS,2020-04-07 06:10:00.000000,2020-04-07 06:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,6.80673694610596,,
LAADS:5296718312,29002002,TERRA/MODIS,2020-04-07 03:05:00.000000,2020-04-07 03:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.9819946289062,,
LANCEMODIS:987031918,29002002,TERRA/MODIS,2020-04-08 02:05:00.000000,2020-04-08 02:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,14.6998662948608,,
LANCEMODIS:987028035,29002002,TERRA/MODIS,2020-04-08 02:10:00.000000,2020-04-08 02:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,14.0092782974243,,
LAADS:5298216928,29002002,TERRA/MODIS,2020-04-08 02:05:00.000000,2020-04-08 02:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,14.6848850250244,,
LAADS:5298215301,29002002,TERRA/MODIS,2020-04-08 02:10:00.000000,2020-04-08 02:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,14.005352973938,,
LANCEMODIS:987734934,29002002,TERRA/MODIS,2020-04-09 02:50:00.000000,2020-04-09 02:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.3009281158447,,
LAADS:5298158765,28002002,AQUA(CMR)/MODIS,2020-04-08 05:10:00.000000,2020-04-08 05:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,14.3974561691284,,
LAADS:5298158766,28002002,AQUA(CMR)/MODIS,2020-04-08 05:15:00.000000,2020-04-08 05:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.6926355361938,,
LANCEMODIS:987100736,28002002,AQUA(CMR)/MODIS,2020-04-08 05:10:00.000000,2020-04-08 05:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,14.4076843261719,,
LANCEMODIS:987100531,28002002,AQUA(CMR)/MODIS,2020-04-08 05:15:00.000000,2020-04-08 05:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.6873369216919,,
LAADS:5299377698,29002002,TERRA/MODIS,2020-04-09 02:50:00.000000,2020-04-09 02:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.2991743087769,,
LANCEMODIS:988361607,29002002,TERRA/MODIS,2020-04-10 01:55:00.000000,2020-04-10 02:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,14.6210746765137,,
LAADS:5299411963,28002002,AQUA(CMR)/MODIS,2020-04-09 05:55:00.000000,2020-04-09 06:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.7242746353149,,
LANCEMODIS:987797003,28002002,AQUA(CMR)/MODIS,2020-04-09 05:55:00.000000,2020-04-09 06:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.7288513183594,,
LAADS:5301962362,29002002,TERRA/MODIS,2020-04-10 01:55:00.000000,2020-04-10 02:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,14.6078844070435,,
LANCEMODIS:989069710,29002002,TERRA/MODIS,2020-04-11 02:40:00.000000,2020-04-11 02:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.8145637512207,,
LAADS:5302469993,28002002,AQUA(CMR)/MODIS,2020-04-10 05:00:00.000000,2020-04-10 05:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,14.5264024734497,,
LANCEMODIS:988446033,28002002,AQUA(CMR)/MODIS,2020-04-10 05:00:00.000000,2020-04-10 05:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,14.5233726501465,,
LAADS:5303686600,28002002,AQUA(CMR)/MODIS,2020-04-11 05:45:00.000000,2020-04-11 05:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.94633102416992,,
LANCEMODIS:989138482,28002002,AQUA(CMR)/MODIS,2020-04-11 05:45:00.000000,2020-04-11 05:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.93940734863281,,
LAADS:5303543139,29002002,TERRA/MODIS,2020-04-11 02:40:00.000000,2020-04-11 02:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.8139371871948,,
LANCEMODIS:989699372,29002002,TERRA/MODIS,2020-04-12 01:45:00.000000,2020-04-12 01:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,16.3465089797974,,
LANCEMODIS:989746613,29002002,TERRA/MODIS,2020-04-12 03:20:00.000000,2020-04-12 03:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.37259674072266,,
LAADS:5304245948,28002002,AQUA(CMR)/MODIS,2020-04-12 04:50:00.000000,2020-04-12 04:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.3416433334351,,
LANCEMODIS:989790108,28002002,AQUA(CMR)/MODIS,2020-04-12 04:50:00.000000,2020-04-12 04:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.3440170288086,,
LAADS:5304245925,29002002,TERRA/MODIS,2020-04-12 01:45:00.000000,2020-04-12 01:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,16.3513422012329,,
LAADS:5304246306,29002002,TERRA/MODIS,2020-04-12 03:20:00.000000,2020-04-12 03:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.34756565093994,,
LANCEMODIS:990412950,29002002,TERRA/MODIS,2020-04-13 02:25:00.000000,2020-04-13 02:30:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.9348373413086,,
LAADS:5305588423,28002002,AQUA(CMR)/MODIS,2020-04-13 05:30:00.000000,2020-04-13 05:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.2102193832397,,
LANCEMODIS:990480983,28002002,AQUA(CMR)/MODIS,2020-04-13 05:30:00.000000,2020-04-13 05:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.2207984924316,,
LAADS:5304989491,29002002,TERRA/MODIS,2020-04-13 02:25:00.000000,2020-04-13 02:30:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.9304256439209,,
LAADS:5310164916,29002002,TERRA/MODIS,2020-04-14 03:10:00.000000,2020-04-14 03:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.39918804168701,,
LANCEMODIS:991117854,29002002,TERRA/MODIS,2020-04-14 03:10:00.000000,2020-04-14 03:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.38206958770752,,
LANCEMODIS:991750070,29002002,TERRA/MODIS,2020-04-15 02:15:00.000000,2020-04-15 02:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,14.5184516906738,,
LAADS:5310873502,28002002,AQUA(CMR)/MODIS,2020-04-14 04:35:00.000000,2020-04-14 04:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.50146865844727,,
LANCEMODIS:991125822,28002002,AQUA(CMR)/MODIS,2020-04-14 04:35:00.000000,2020-04-14 04:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.51700305938721,,
LAADS:5313218865,28002002,AQUA(CMR)/MODIS,2020-04-15 05:20:00.000000,2020-04-15 05:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.1552686691284,,
LANCEMODIS:991817341,28002002,AQUA(CMR)/MODIS,2020-04-15 05:20:00.000000,2020-04-15 05:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.1767463684082,,
LAADS:5312874411,29002002,TERRA/MODIS,2020-04-15 02:15:00.000000,2020-04-15 02:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,14.5277910232544,,
LANCEMODIS:992423985,29002002,TERRA/MODIS,2020-04-16 02:55:00.000000,2020-04-16 03:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.7023839950562,,
LAADS:5315711944,28002002,AQUA(CMR)/MODIS,2020-04-16 06:00:00.000000,2020-04-16 06:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.2156381607056,,
LANCEMODIS:992513186,28002002,AQUA(CMR)/MODIS,2020-04-16 06:00:00.000000,2020-04-16 06:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.2206430435181,,
LAADS:5315349624,29002002,TERRA/MODIS,2020-04-16 02:55:00.000000,2020-04-16 03:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.6967067718506,,
LANCEMODIS:993071614,29002002,TERRA/MODIS,2020-04-17 02:00:00.000000,2020-04-17 02:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.6634664535522,,
LAADS:5318606651,28002002,AQUA(CMR)/MODIS,2020-04-17 05:05:00.000000,2020-04-17 05:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.470006942749,,
LANCEMODIS:993150720,28002002,AQUA(CMR)/MODIS,2020-04-17 05:05:00.000000,2020-04-17 05:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.470721244812,,
LAADS:5317696404,29002002,TERRA/MODIS,2020-04-17 02:00:00.000000,2020-04-17 02:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.6553745269775,,
LANCEMODIS:993770401,29002002,TERRA/MODIS,2020-04-18 02:45:00.000000,2020-04-18 02:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.7768306732178,,
LAADS:5320065760,29002002,TERRA/MODIS,2020-04-18 02:45:00.000000,2020-04-18 02:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.7781543731689,,
LANCEMODIS:994384258,29002002,TERRA/MODIS,2020-04-19 01:50:00.000000,2020-04-19 01:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.497239112854,,
LAADS:5320482594,28002002,AQUA(CMR)/MODIS,2020-04-18 05:50:00.000000,2020-04-18 05:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.5022296905518,,
LANCEMODIS:993894793,28002002,AQUA(CMR)/MODIS,2020-04-18 05:50:00.000000,2020-04-18 05:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.5023670196533,,
LAADS:5322831437,28002002,AQUA(CMR)/MODIS,2020-04-19 04:55:00.000000,2020-04-19 05:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.3822889328003,,
LANCEMODIS:994473101,28002002,AQUA(CMR)/MODIS,2020-04-19 04:55:00.000000,2020-04-19 05:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.3816823959351,,
LAADS:5322546882,29002002,TERRA/MODIS,2020-04-19 01:50:00.000000,2020-04-19 01:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.4886379241943,,
LANCEMODIS:995084950,29002002,TERRA/MODIS,2020-04-20 02:30:00.000000,2020-04-20 02:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.6600742340088,,
LANCEMODIS:995087730,29002002,TERRA/MODIS,2020-04-20 02:35:00.000000,2020-04-20 02:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.6946115493774,,
LAADS:5324124325,29002002,TERRA/MODIS,2020-04-20 02:30:00.000000,2020-04-20 02:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.6398067474365,,
LAADS:5324124326,29002002,TERRA/MODIS,2020-04-20 02:35:00.000000,2020-04-20 02:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.6850290298462,,
LAADS:5324462204,28002002,AQUA(CMR)/MODIS,2020-04-20 05:35:00.000000,2020-04-20 05:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.3249597549438,,
LAADS:5324462205,28002002,AQUA(CMR)/MODIS,2020-04-20 05:40:00.000000,2020-04-20 05:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.18552494049072,,
LANCEMODIS:995160818,28002002,AQUA(CMR)/MODIS,2020-04-20 05:35:00.000000,2020-04-20 05:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.3388519287109,,
LANCEMODIS:995160831,28002002,AQUA(CMR)/MODIS,2020-04-20 05:40:00.000000,2020-04-20 05:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.19577503204346,,
LAADS:5326019220,28002002,AQUA(CMR)/MODIS,2020-04-21 04:40:00.000000,2020-04-21 04:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.12993144989014,,
LAADS:5326018306,28002002,AQUA(CMR)/MODIS,2020-04-21 04:45:00.000000,2020-04-21 04:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.8731899261475,,
LANCEMODIS:995792338,28002002,AQUA(CMR)/MODIS,2020-04-21 04:40:00.000000,2020-04-21 04:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.15852642059326,,
LANCEMODIS:995792520,28002002,AQUA(CMR)/MODIS,2020-04-21 04:45:00.000000,2020-04-21 04:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.8553419113159,,
LAADS:5325437240,29002002,TERRA/MODIS,2020-04-21 03:15:00.000000,2020-04-21 03:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.8000411987305,,
LANCEMODIS:995782833,29002002,TERRA/MODIS,2020-04-21 03:15:00.000000,2020-04-21 03:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.7956485748291,,
LANCEMODIS:996411673,29002002,TERRA/MODIS,2020-04-22 02:20:00.000000,2020-04-22 02:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.6823406219482,,
LAADS:5328261801,29002002,TERRA/MODIS,2020-04-22 02:20:00.000000,2020-04-22 02:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.7391700744629,,
LANCEMODIS:997097695,29002002,TERRA/MODIS,2020-04-23 03:00:00.000000,2020-04-23 03:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,5.11429214477539,,
LANCEMODIS:997095913,29002002,TERRA/MODIS,2020-04-23 03:05:00.000000,2020-04-23 03:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,6.9695873260498,,
LAADS:5328858183,28002002,AQUA(CMR)/MODIS,2020-04-22 05:25:00.000000,2020-04-22 05:30:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.5600099563599,,
LANCEMODIS:996480686,28002002,AQUA(CMR)/MODIS,2020-04-22 05:25:00.000000,2020-04-22 05:30:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.5618476867676,,
LAADS:5332019368,28002002,AQUA(CMR)/MODIS,2020-04-23 04:30:00.000000,2020-04-23 04:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.2166910171509,,
LAADS:5332370627,28002002,AQUA(CMR)/MODIS,2020-04-23 06:05:00.000000,2020-04-23 06:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.76059436798096,,
LAADS:5332380250,28002002,AQUA(CMR)/MODIS,2020-04-23 06:10:00.000000,2020-04-23 06:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,4.85537147521973,,
LANCEMODIS:997117039,28002002,AQUA(CMR)/MODIS,2020-04-23 04:30:00.000000,2020-04-23 04:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.2391405105591,,
LANCEMODIS:997173241,28002002,AQUA(CMR)/MODIS,2020-04-23 06:05:00.000000,2020-04-23 06:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.76125240325928,,
LANCEMODIS:997172377,28002002,AQUA(CMR)/MODIS,2020-04-23 06:10:00.000000,2020-04-23 06:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,4.85645580291748,,
LAADS:5331428853,29002002,TERRA/MODIS,2020-04-23 03:00:00.000000,2020-04-23 03:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,5.11115837097168,,
LAADS:5331428854,29002002,TERRA/MODIS,2020-04-23 03:05:00.000000,2020-04-23 03:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,6.96316146850586,,
LANCEMODIS:997693338,29002002,TERRA/MODIS,2020-04-24 02:05:00.000000,2020-04-24 02:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.58458518981934,,
LANCEMODIS:997704565,29002002,TERRA/MODIS,2020-04-24 02:10:00.000000,2020-04-24 02:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.9990396499634,,
LAADS:5335398612,28002002,AQUA(CMR)/MODIS,2020-04-24 05:10:00.000000,2020-04-24 05:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.2067050933838,,
LAADS:5335398613,28002002,AQUA(CMR)/MODIS,2020-04-24 05:15:00.000000,2020-04-24 05:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.20429039001465,,
LANCEMODIS:997787188,28002002,AQUA(CMR)/MODIS,2020-04-24 05:10:00.000000,2020-04-24 05:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.2325973510742,,
LANCEMODIS:997788578,28002002,AQUA(CMR)/MODIS,2020-04-24 05:15:00.000000,2020-04-24 05:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.23380756378174,,
LAADS:5334759003,29002002,TERRA/MODIS,2020-04-24 02:05:00.000000,2020-04-24 02:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.5819787979126,,
LAADS:5334775976,29002002,TERRA/MODIS,2020-04-24 02:10:00.000000,2020-04-24 02:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.9965705871582,,
LANCEMODIS:998358155,29002002,TERRA/MODIS,2020-04-25 02:50:00.000000,2020-04-25 02:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.24144458770752,,
